code,roadName,description,lat,lng,records,totalVolume,averageVolumePerRecord,weekdayVolume,weekendVolume,peakHour,peakHourVolume,weight
78259,Jln Loyang Besar,Opp Lighthouse,1.37802115263457,103.95936584739643,40,16648,416.2,12126,4522,18,2101,0.11737698260496814
52561,Kim Keat Ave,Blk 269A,1.33319,103.859677,41,16641,405.8780487804878,12695,3946,8,1956,0.11732762899623227
09191,Tomlinson Rd,Aft Cuscaden Rd,1.30488653118311,103.82549755834486,42,16637,396.1190476190476,12418,4219,8,1448,0.11729942693409749
48119,Mandai Lake Rd,Bird Paradise,1.410027,103.778718,37,16630,449.4594594594595,9867,6763,17,2612,0.11725007332536162
75551,Tampines St 62,Blk 641A,1.366268,103.943413,40,16607,415.175,13103,3504,8,2318,0.11708791146808661
64399,Hougang Ave 10,Blk 512,1.37121818386818,103.8892571932248,42,16604,395.3333333333333,12196,4408,18,1558,0.11706675992148553
76311,Tampines Ave 9,Blk 460,1.35791501506433,103.95535655821823,42,16603,395.3095238095238,12872,3731,18,1718,0.11705970940595183
96389,Changi Sth Ave 2,Opp Changi City Pt,1.33316035695047,103.96219500000879,38,16601,436.86842105263156,13433,3168,18,3131,0.11704560837488444
54499,Ang Mo Kio Ave 5,Bef CTE,1.37700806651463,103.86055355422364,40,16596,414.9,13618,2978,20,2147,0.11701035579721596
22479,Upp Jurong Rd,Opp Blk 991B,1.33474242487786,103.693102645977,40,16594,414.85,12596,3998,7,2082,0.11699625476614857
63131,Tampines Rd,The Tembusu,1.36120884403234,103.89033109494885,42,16586,394.9047619047619,12388,4198,18,1351,0.116939850641879
59499,Yishun St 81,Orchid Pk Condo,1.41325017295345,103.83459754405295,39,16544,424.20512820512823,11632,4912,19,1388,0.11664372898946378
17081,West Coast Link,Aft West Coast Highway,1.299503055534,103.76457888891022,37,16538,446.97297297297297,11011,5527,17,1546,0.1166014258962616
44959,Senja Close,Blk 643A,1.388611,103.762426,41,16513,402.7560975609756,12666,3847,7,1817,0.1164251630079192
54459,Ang Mo Kio Ave 5,Blk 151,1.37693336122245,103.84120098441312,38,16509,434.44736842105266,12646,3863,18,1627,0.11639696094578442
55229,Ang Mo Kio St 64,Bef Ang Mo Kio St 62,1.38851043039698,103.84591573293089,38,16499,434.1842105263158,15708,791,9,2647,0.11632645579044747
10359,Henderson Rd,Opp Blk 95C,1.28723833324362,103.82259298997768,40,16490,412.25,11815,4675,18,1667,0.1162630011506442
67329,Sengkang East Ave,Opp Blk 310B,1.39001974230515,103.88460168183559,40,16473,411.825,12649,3824,7,2107,0.11614314238657138
28699,Toh Guan Rd East,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756,38,16454,433,14902,1552,8,2831,0.11600918259143116
67671,Rivervale Cres,Blk 156A CP,1.39200512922492,103.90712750531712,40,16450,411.25,11678,4772,18,1236,0.11598098052929637
66131,S'goon Gdn Way,Aft Trinity Meth Ch,1.36346698150382,103.87019205208469,41,16440,400.9756097560976,11301,5139,8,1483,0.1159104753739594
52259,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105,42,16419,390.92857142857144,12115,4304,8,1718,0.1157624145477518
84279,Bedok Nth Ave 4,Aft Bedok Nth St 5,1.33664160677812,103.94439635871171,40,16417,410.425,13492,2925,18,2448,0.11574831351668441
20181,Pandan Gdns,Ayer Rajah CC,1.32048478912567,103.74745845796298,40,16416,410.4,11998,4418,18,1490,0.11574126300115072
61099,Potong Pasir Ave 2,Potong Pasir CC,1.33236805597247,103.86709999996721,40,16411,410.275,12051,4360,8,1206,0.11570601042348223
54041,Ang Mo Kio Ave 6,Opp Courts Ang Mo Kio,1.373676,103.845043,39,16404,420.61538461538464,13297,3107,8,1715,0.11565665681474636
22481,Jurong West Ctrl 1,Blk 691A CP,1.3424622384747,103.70554089546958,42,16396,390.3809523809524,12315,4081,18,1562,0.11560025269047679
67771,Buangkok Dr,Blk 995B,1.386549,103.8833,40,16394,409.85,12057,4337,18,1870,0.1155861516594094
75171,Tampines Ave 5,UWCSEA,1.3575,103.9313,40,16389,409.725,12876,3513,8,1597,0.11555089908174092
27449,Jurong West Ave 5,Aft Westwood Ave,1.35053242519874,103.70107895859192,40,16351,408.775,12241,4110,18,1560,0.11528297949146048
15219,Pasir Panjang Rd,Pasir View Pk,1.27818114088895,103.78701031206879,41,16346,398.6829268292683,12035,4311,18,1435,0.11524772691379201
74059,Tampines Rd,Opp Tampines Dormitory,1.366122,103.929222,39,16344,419.0769230769231,9264,7080,7,1723,0.11523362588272461
91059,Mountbatten Rd,Aft Margate Rd,1.30052638901127,103.88831333297796,40,16321,408.025,11915,4406,8,2228,0.11507146402544961
53079,Upp Thomson Rd,Flame Tree Pk,1.36082666696977,103.82864333297208,40,16320,408,10940,5380,8,1766,0.1150644135099159
67451,Sengkang East Rd,Bef Buangkok Dr,1.383046111,103.88960583301704,40,16316,407.9,12072,4244,20,2173,0.11503621144778113
44379,Petir Rd,Opp Blk 219,1.37355053515267,103.77293526626733,40,16311,407.775,12173,4138,18,1862,0.11500095887011265
54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.35942138902131,103.85514583300495,42,16307,388.26190476190476,14860,1447,7,3914,0.11497275680797786
50301,Kent Rd,Kentish Green,1.31587261047802,103.85178565977449,38,16306,429.10526315789474,12067,4239,18,1716,0.11496570629244417
94019,Upp East Coast Rd,Opp Evergreen Ave,1.3142851610342,103.93574953076752,40,16304,407.6,11567,4737,8,1678,0.11495160526137678
93059,East Coast Rd,Aft Jln Buloh Perindu,1.31076138897412,103.91930777802244,40,16294,407.35,11952,4342,8,1620,0.11488110010603982
58269,Canberra Link,Opp Visionaire,1.44702361616489,103.82761997468876,39,16282,417.4871794871795,12529,3753,7,2240,0.11479649391963546
96209,Simei Rd,Opp Simei Green Condo,1.340611,103.959694,40,16279,406.975,12569,3710,8,1843,0.11477534237303438
45029,Woodlands Rd,Opp Heavy Veh Pk,1.39303959514259,103.75414864750223,42,16275,387.5,12055,4220,18,1577,0.1147471403108996
45239,Choa Chu Kang Way,Bet Blks 306/307,1.38511352779283,103.74242558943692,42,16272,387.42857142857144,12712,3560,6,1470,0.11472598876429851
67701,Fernvale St,Aft Blk 467B,1.3984935,103.877445,40,16256,406.4,11741,4515,18,1635,0.11461318051575937
67281,Fernvale Lane,Blk 403A,1.38925023527794,103.87298584005708,40,16237,405.925,12371,3866,7,1353,0.11447922072061915
84131,Bedok Sth Rd,Opp Panasonic,1.3214133317439,103.92757312069912,42,16236,386.57142857142856,12381,3855,7,1387,0.11447217020508546
10179,Tiong Bahru Rd,Tiong Bahru Pk,1.28722333302937,103.82395833301354,40,16216,405.4,11744,4472,17,1532,0.11433115989441155
61129,Bidadari Pk Dr,Blk 212,1.3416375,103.874179,39,16212,415.6923076923077,11941,4271,18,2049,0.11430295783227676
94021,Upp East Coast Rd,Bef Sennett Rd,1.31475174256228,103.93834590911955,41,16196,395.0243902439024,11952,4244,18,1376,0.11419014958373763
55079,Yio Chu Kang Rd,Aft ECON Medicare Ctr,1.391952,103.853366,40,16176,404.4,12509,3667,8,1618,0.11404913927306372
66029,Lor Chuan,St. Gabriel's Pr Sch,1.350163,103.861409,40,16160,404,13650,2510,7,2010,0.11393633102452458
67539,Sengkang East Way,Blk 122C,1.38772020397705,103.90661294770753,40,16148,403.7,11735,4413,7,1431,0.11385172483812023
90049,Tg Rhu Rd,Tanjong Rhu Stn Exit 1,1.297117,103.873563,38,16118,424.1578947368421,11845,4273,18,1756,0.11364020937210935
92189,Joo Chiat Rd,Opp i12 Katong,1.3047647219741,103.90592361097,38,16111,423.9736842105263,10528,5583,18,1586,0.11359085576337348
65249,Edgefield Plains,Blk 178,1.39963747797366,103.90824975943016,40,16099,402.475,12436,3663,18,1653,0.11350624957696913
77301,Pasir Ris St 71,Blk 778,1.37419765728407,103.93864478052231,42,16082,382.9047619047619,12037,4045,19,1570,0.11338639081289631
67151,Rivervale Dr,Kangkar Stn Exit B,1.38353305558266,103.90215499999188,40,16070,401.75,12023,4047,7,1915,0.11330178462649196
52251,Lor 4 Toa Payoh,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439,40,16067,401.675,11880,4187,18,1181,0.11328063307989086
21471,Jln Tukang,Bef Tukang Innovation Lane,1.32673138898791,103.71542666702132,38,16058,422.57894736842104,8188,7870,7,2014,0.1132171784400876
95099,Nicoll Dr,Opp SAF Ferry Ter,1.388248,103.998803,39,16057,411.71794871794873,12842,3215,16,2260,0.11321012792455391
46329,Woodlands Ave 5,Opp W'lands Civic Ctr,1.43444810854853,103.78737576801932,40,16050,401.25,11390,4660,16,1342,0.11316077431581804
51081,Marymount Rd,Opp Marymount Convent Sch,1.3405549685403,103.83888813472058,38,16048,422.3157894736842,12313,3735,7,1558,0.11314667328475064
90041,Tg Rhu Rd,Tanjong Rhu Stn Exit 2,1.297196,103.873691,38,16015,421.44736842105266,11587,4428,8,1798,0.11291400627213868
75099,Tampines St 81,Blk 897,1.34810640028821,103.93423427925954,42,16014,381.2857142857143,11401,4613,17,1296,0.11290695575660499
96201,Simei Rd,Simei Green Condo,1.34068848247811,103.95925914106326,42,15979,380.45238095238096,11903,4076,18,1834,0.11266018771292563
51089,Marymount Rd,Marymount Convent Sch,1.34154969745419,103.83962581957273,39,15973,409.56410256410254,12484,3489,7,2382,0.11261788461972345
14189,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624,42,15964,380.0952380952381,13122,2842,18,2741,0.1125544299799202
51051,Thomson Rd,Aft Andrew Rd,1.33635352726982,103.83707802024655,39,15958,409.1794871794872,11100,4858,18,1549,0.11251212688671802
16131,Clementi Rd,Opp Kent Ridge Ter,1.29487639088562,103.76935201010454,38,15951,419.7631578947368,14134,1817,17,1853,0.11246277327798215
80271,Mountbatten Rd,Opp Mountbatten Stn,1.30511398524943,103.8831203007559,39,15940,408.71794871794873,11217,4723,18,1843,0.1123852176071115
54629,Ang Mo Kio Ave 1,Opp Blk 223,1.3655880696456,103.83801666007233,42,15929,379.26190476190476,11106,4823,19,1384,0.11230766193624084
65089,Punggol Rd,Opp Blk 296,1.4013394838038,103.90580511592151,40,15921,398.025,11877,4044,7,1699,0.11225125781197128
44649,Bt Panjang Ring Rd,Blk 541A CP,1.38207041321308,103.76296296396666,42,15903,378.64285714285717,11568,4335,8,1372,0.11212434853236475
11351,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229,40,15897,397.425,11888,4009,18,1562,0.11208204543916257
17211,Clementi Ave 4,Bet Blks 315/318,1.31828806129678,103.7658972301256,39,15892,407.4871794871795,11752,4140,18,1532,0.11204679286149409
83341,Lengkong Tiga,Blk 102,1.32539968158209,103.91109803643086,38,15860,417.36842105263156,11865,3995,18,1517,0.11182117636441583
55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.38425166698696,103.84445666701023,40,15854,396.35,13473,2381,8,3102,0.11177887327121365
46401,Woodlands Ave 4,Blk 864,1.44088595099083,103.79545806673289,40,15831,395.775,11697,4134,19,1496,0.11161671141393865
05259,Neil Rd,Opp Maxwell Stn Exit 3,1.27979447837032,103.84262707605177,40,15816,395.4,10786,5030,18,1656,0.11151095368093321
20331,Pandan Loop,Vejoil Pte Ltd,1.31329138901596,103.74926333296754,38,15792,415.57894736842104,14215,1577,8,2928,0.11134174130812452
65321,Punggol Dr,Kadaloor Stn Exit B,1.3992735,103.9167155,38,15779,415.2368421052632,12239,3540,18,1610,0.11125008460618648
43731,Bt Batok St 21,Opp Blk 217,1.34630310628015,103.75421605015862,39,15747,403.7692307692308,12906,2841,13,2236,0.1110244681091082
20259,Jurong Town Hall Rd,C'wealth Sec Sch,1.320135,103.745076,40,15740,393.5,14447,1293,7,5818,0.11097511450037233
41139,Adam Rd,Aft The Japanese Assn,1.32962999996746,103.81485527800427,40,15739,393.475,10759,4980,17,1530,0.11096806398483863
50279,Gloucester Rd,Farrer Pk Stn Exit D,1.31251000009337,103.8526780549204,38,15736,414.10526315789474,11080,4656,18,1690,0.11094691243823755
58241,Sembawang Vista,Sembawang Int/Opp Blk 315,1.44722064601498,103.82018490260376,40,15706,392.65,11388,4318,8,1580,0.11073539697222667
66551,Buangkok Link,Blk 984,1.38172660405235,103.88144339399805,40,15704,392.6,11708,3996,19,1489,0.11072129594115929
05629,Cantonment Rd,Opp Southpoint,1.273211389,103.84187,40,15699,392.475,13894,1805,8,4154,0.1106860433634908
54079,Ang Mo Kio Ave 1,Opp Blk 315,1.36389805596869,103.84585916699372,42,15689,373.54761904761904,11229,4460,7,1455,0.11061553820815384
46059,Woodlands Rd,GLOBALFOUNDRIES/Aft BKE,1.4387537800127,103.76656472079625,41,15684,382.5365853658537,12337,3347,8,2630,0.11058028563048536
40441,Tengah Dr,Blk 238,1.36187,103.73349,40,15677,391.925,12124,3553,7,2935,0.11053093202174949
96221,Xilin Ave,Opp S'pore Expo,1.33090140156137,103.95796397863708,36,15661,435.02777777777777,13235,2426,17,2457,0.11041812377321036
65801,Anchorvale Rd,Blk 309D,1.3904399999914,103.88569800003212,38,15636,411.4736842105263,11578,4058,7,1253,0.11024186088486797
58489,Wellington Circle,Wellington Pr Sch,1.45285946613506,103.82251092163827,39,15631,400.79487179487177,13136,2495,7,5146,0.11020660830719949
12059,Ulu Pandan Rd,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,40,15631,390.775,11187,4444,8,1232,0.11020660830719949
66021,Lor Chuan,New Tech Pk,1.350294,103.8611675,41,15626,381.1219512195122,13095,2531,16,1711,0.110171355729531
16231,West Coast Highway,Wholesale Ctr,1.28635947284714,103.77852933168337,39,15611,400.28205128205127,12358,3253,17,1625,0.11006559799652557
92271,Still Rd Sth,Opp D'Ecosia,1.30610999016148,103.90952850508972,39,15606,400.15384615384613,12017,3589,8,1570,0.11003034541885709
66171,Chartwell Dr,Bef Cooling Cl,1.35976302696107,103.86361193890139,42,15568,370.6666666666667,10317,5251,19,1443,0.10976242582857665
67789,Buangkok Dr,Blk 409A,1.388633,103.877235,38,15563,409.55263157894734,11876,3687,18,1518,0.10972717325090817
45359,Choa Chu Kang Nth 6,Blk 790,1.39618571003148,103.74944608386802,42,15557,370.4047619047619,12686,2871,7,2638,0.10968487015770599
41019,Dunearn Rd,Aft Kheam Hock Rd,1.32267444098276,103.82025232877241,41,15554,379.3658536585366,11032,4522,18,1796,0.10966371861110491
30041,Old Choa Chu Kang Rd,Opp Home Team Acad,1.37462014104762,103.72188815233464,39,15546,398.61538461538464,13562,1984,17,3239,0.10960731448683535
16141,Clementi Rd,Tentera Diraja Mque,1.29786833526113,103.76959523650599,38,15521,408.44736842105266,14471,1050,18,2146,0.10943105159849295
01619,Beach Rd,Esplanade Stn Exit F,1.29428694178246,103.85503809424233,39,15513,397.7692307692308,11071,4442,18,1550,0.10937464747422337
28661,Toh Guan Rd East,Opp Jurong East Warehse,1.33665522766949,103.74951999566713,39,15511,397.71794871794873,13207,2304,8,3330,0.10936054644315599
82151,Tembeling Rd,Bef Joo Chiat Pl,1.31310616198244,103.9009112063053,38,15508,408.10526315789474,10598,4910,19,1223,0.10933939489655489
57139,Sembawang Rd,Aft Jln Kemuning,1.43795662145081,103.8255962797174,40,15497,387.425,12018,3479,8,1498,0.10926183922568425
67791,Buangkok Dr,Opp Blk 415A,1.388434,103.8798,40,15497,387.425,11725,3772,18,1575,0.10926183922568425
57039,Sembawang Rd,Spiritual Grace Presby Ch,1.40611750000192,103.8199872220186,40,15488,387.2,11181,4307,20,1758,0.10919838458588098
66311,S'goon Nth Ave 1,Blk 141A,1.36766470740207,103.87429104816339,42,15486,368.7142857142857,11367,4119,18,1298,0.10918428355481359
77079,Elias Rd,Elias Mall,1.37728664750339,103.94145255170352,40,15480,387,10763,4717,18,1317,0.10914198046161142
55071,Yio Chu Kang Rd,Bef ECON Medicare Ctr,1.39246274085167,103.85261828242731,40,15476,386.9,11773,3703,16,1379,0.10911377839947663
80231,Sims Dr,Opp Blk 53,1.31856503177728,103.88010860959606,37,15466,418,11443,4023,8,1859,0.10904327324413968
65449,Sumang Walk,Blk 315B,1.40804081420589,103.89593121183572,40,15456,386.4,13267,2189,7,2347,0.10897276808880271
25781,Tuas Sth Ave 9,Opp SLS,1.276398,103.635811,36,15452,429.22222222222223,9521,5931,7,1534,0.10894456602666794
10221,Ganges Ave,Ganges Ctr,1.29032906602668,103.83111793441608,38,15451,406.60526315789474,11388,4063,18,1497,0.10893751551113423
10409,Hoy Fatt Rd,Blk 50,1.28788221830638,103.81099317775703,40,15451,386.275,11173,4278,18,1432,0.10893751551113423
82059,Tg Katong Rd Sth,Bef Tg Katong Stn Exit 3,1.301379,103.897403,38,15421,405.8157894736842,10473,4948,8,2081,0.10872600004512337
44631,Jelebu Rd,Opp Bt Panjang Plaza,1.37961719959059,103.76390959462616,41,15362,374.6829268292683,11110,4252,18,1399,0.1083100196286353
60079,Jln Kolam Ayer,Bef Bendemeer Rd,1.32685601711017,103.86950969695144,40,15344,383.6,13351,1993,8,2225,0.10818311034902878
85109,Upp Changi Rd East,Bef Bedok Rd,1.32945523179761,103.95134864429271,42,15338,365.1904761904762,11984,3354,17,1872,0.1081408072558266
66411,S'goon Ave 3,Blk 326,1.35002972706339,103.86903123228186,42,15328,364.95238095238096,12022,3306,7,1671,0.10807030210048965
84439,Bedok Nth Ave 4,Opp Blk 3014,1.33474732352614,103.95024017522437,39,15323,392.8974358974359,11355,3968,8,1610,0.10803504952282117
53259,Bishan St 11,Opp Blk 125,1.3471159591462,103.85199575975044,38,15301,402.6578947368421,11151,4150,17,1267,0.10787993818107987
46269,Woodlands Ave 9,Republic Poly,1.44217333334596,103.78588499999181,38,15274,401.94736842105266,14010,1264,8,3593,0.10768957426167007
20149,West Coast Rd,Blk 408,1.31795969674094,103.74897266925451,40,15273,381.825,10862,4411,8,1554,0.10768252374613638
14491,Telok Blangah Dr,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896,40,15253,381.325,10866,4387,11,1381,0.10754151343546246
27429,Jurong West St 71,Blk 711,1.34286500004293,103.69555805555355,40,15218,380.45,11563,3655,7,2369,0.1072947453917831
60241,St. George'S Rd,Blk 1,1.32355461431031,103.8615915962133,36,15213,422.5833333333333,11336,3877,18,1211,0.10725949281411463
65669,Northshore Dr,Northshore Pr Sch,1.41874,103.905114,38,15213,400.3421052631579,11868,3345,18,1796,0.10725949281411463
54539,Bishan Rd,Bishan Pk,1.35857111103202,103.85104805599867,43,15207,353.6511627906977,9334,5873,18,1265,0.10721718972091246
57081,Sembawang Rd,Opp Blk 713,1.42753611101756,103.82655472202663,40,15202,380.05,10519,4683,18,1420,0.10718193714324398
76471,Tampines St 42,Blk 444,1.35855302099722,103.95134500001934,42,15197,361.8333333333333,11705,3492,7,1294,0.1071466845655755
22141,Pioneer Rd,Aft Jln Buroh,1.3173330063793,103.6959517251446,36,15188,421.8888888888889,12644,2544,17,3783,0.10708322992577224
42109,Jln Anak Bt,Opp Beauty World Ctr,1.343246111,103.7769164,40,15161,379.025,9129,6032,10,1438,0.10689286600636244
71299,Kaki Bt Rd 3,Empire Technocentre,1.33675693078428,103.9040176205713,38,15141,398.44736842105266,10841,4300,8,2092,0.10675185569568853
28369,Boon Lay Way,Opp Jurong Lake,1.34449722197147,103.72747138899737,38,15135,398.2894736842105,13341,1794,15,4227,0.10670955260248635
94029,Upp East Coast Rd,Aft Sennett Rd,1.31453305602342,103.93750499997167,40,15128,378.2,11274,3854,8,1324,0.10666019899375048
27241,Nanyang Dr,SPMS,1.33998726585628,103.68089382456998,38,15120,397.89473684210526,11722,3398,17,1744,0.10660379486948092
28361,Boon Lay Way,Jurong Lake,1.34418881822068,103.72748780602458,42,15116,359.9047619047619,13099,2017,8,4533,0.10657559280734613
23049,Upp Jurong Rd,Jurong Camp,1.33410764081742,103.69061140570352,40,15116,377.9,13647,1469,17,4162,0.10657559280734613
17011,West Coast Rd,Opp Varsity Pk,1.29386900823232,103.76688187253777,44,15108,343.3636363636364,11410,3698,17,1533,0.10651918868307657
54069,Ang Mo Kio Ave 1,Opp Blk 244,1.36691997150676,103.83405562626137,39,15102,387.2307692307692,9813,5289,8,1196,0.10647688558987439
05539,Cantonment Rd,Opp Police Cantonment Cplx,1.278515,103.8403219,40,15090,377.25,11188,3902,8,1519,0.10639227940347004
95011,Airport Blvd,Aft Aircraft Flyover,1.3461185,103.9836085,40,15078,376.95,11036,4042,7,2659,0.10630767321706569
47811,Admiralty Rd West,W'lands Sunny Food,1.46237692251291,103.80898707919847,40,15055,376.375,9281,5774,7,1807,0.1061455113597907
16239,West Coast Highway,Opp Wholesale Ctr,1.28643527800393,103.77893444397212,38,15038,395.7368421052632,12000,3038,7,2621,0.10602565259571786
