geography,bounds,xlat,xlon,day_count,source_rows,activity_sum,activity_mean_per_day,activity_min,activity_max
021230030220100130,"-122.29156494140625, 47.63300737749619, -122.29019165039062, 47.63393279834071",47.63347,-122.29088,7,7,0.230058,0.032865,0.000892,0.107595
021230030220313231,"-122.26272583007812, 47.59227263516611, -122.2613525390625, 47.59319877714463",47.59274,-122.26204,7,8,0.230020,0.032860,0.015301,0.047264
021230030222121133,"-122.27920532226562, 47.55799385903776, -122.27783203125, 47.55892060749653",47.55846,-122.27852,5,6,0.230012,0.046002,0.008612,0.067862
021230030202220320,"-122.3382568359375, 47.644111346012295, -122.33688354492188, 47.64503657020023",47.64457,-122.33757,7,7,0.229985,0.032855,0.013903,0.090788
021230030202202122,"-122.3382568359375, 47.65428791076272, -122.33688354492188, 47.65521295468833",47.65475,-122.33757,6,6,0.229973,0.038329,0.007202,0.081520
021230021331333110,"-122.34649658203125, 47.58301031389572, -122.34512329101562, 47.583936619781355",47.58347,-122.34581,6,6,0.229904,0.038317,0.020117,0.059938
021230030223101130,"-122.19268798828125, 47.57374635352771, -122.19131469726562, 47.574672823325265",47.57421,-122.19200,5,6,0.229895,0.045979,0.006386,0.138955
021230021313211322,"-122.3931884765625, 47.657987988142274, -122.39181518554688, 47.658912966519445",47.65845,-122.39250,4,4,0.229890,0.057472,0.016555,0.130731
021230030202132012,"-122.27508544921875, 47.67093619422418, -122.27371215820312, 47.67186094318795",47.67140,-122.27440,7,7,0.229844,0.032835,0.016698,0.044620
021230030220110001,"-122.27645874023438, 47.63485820279691, -122.27508544921875, 47.63578359086485",47.63532,-122.27577,5,6,0.229818,0.045964,0.001143,0.074975
021230021313312101,"-122.35885620117188, 47.65706299337808, -122.35748291015625, 47.657987988142274",47.65753,-122.35817,6,6,0.229798,0.038300,0.025307,0.047475
021230021313112312,"-122.35748291015625, 47.68203210030428, -122.35610961914062, 47.68295665263569",47.68249,-122.35680,7,8,0.229787,0.032827,0.009794,0.071758
021230030221231312,"-122.21466064453125, 47.585789182379905, -122.21328735351562, 47.586715439092906",47.58625,-122.21397,3,3,0.229679,0.076560,0.050497,0.122934
021230030203122232,"-122.20916748046875, 47.66538735632655, -122.20779418945312, 47.66631220360915",47.66585,-122.20848,2,3,0.229679,0.114839,0.041348,0.188331
021230030222022221,"-122.34237670898438, 47.54779854409145, -122.34100341796875, 47.54872547286773",47.54826,-122.34169,5,5,0.229644,0.045929,0.012864,0.112266
021230030202110302,"-122.2723388671875, 47.689428060158555, -122.27096557617188, 47.6903524814057",47.68989,-122.27165,5,5,0.229635,0.045927,0.007423,0.119861
021230021313211130,"-122.39044189453125, 47.662612716158655, -122.38906860351562, 47.66353761260135",47.66308,-122.38976,5,6,0.229496,0.045899,0.006263,0.121954
021230021333130100,"-122.3602294921875, 47.56077405523747, -122.35885620117188, 47.56170075451973",47.56124,-122.35954,4,4,0.229483,0.057371,0.036815,0.079233
021230021333103312,"-122.36846923828125, 47.563554103908075, -122.36709594726562, 47.564480754014255",47.56402,-122.36778,3,3,0.229465,0.076488,0.011118,0.119148
021230021331013011,"-122.39456176757812, 47.627454508271704, -122.3931884765625, 47.62838002744714",47.62792,-122.39388,4,4,0.229449,0.057362,0.021034,0.093523
021230030221201131,"-122.23526000976562, 47.603385257149334, -122.23388671875, 47.60431120244565",47.60385,-122.23457,3,3,0.229359,0.076453,0.059831,0.104741
021230030221320122,"-122.2064208984375, 47.58764167941512, -122.20504760742188, 47.5885679033466",47.58810,-122.20573,2,3,0.229356,0.114678,0.037358,0.191998
021230030203322310,"-122.20367431640625, 47.63855965673953, -122.20230102539062, 47.63948497925489",47.63902,-122.20299,6,7,0.229318,0.038220,0.014778,0.045878
021230021333011302,"-122.3931884765625, 47.57096684578611, -122.39181518554688, 47.57189336475818",47.57143,-122.39250,5,5,0.229301,0.045860,0.010432,0.096734
021230030220302110,"-122.29156494140625, 47.59782924118146, -122.29019165039062, 47.59875528481801",47.59829,-122.29088,3,3,0.229266,0.076422,0.036977,0.128247
021230021331331133,"-122.34512329101562, 47.58764167941512, -122.34375, 47.5885679033466",47.58810,-122.34444,5,5,0.229253,0.045851,0.017039,0.103998
021230030202332030,"-122.27508544921875, 47.640410285382224, -122.27371215820312, 47.64133557512158",47.64087,-122.27440,4,5,0.229191,0.057298,0.028186,0.109054
021230030203303301,"-122.19406127929688, 47.653362850449845, -122.19268798828125, 47.65428791076272",47.65383,-122.19337,5,5,0.228827,0.045765,0.019038,0.113099
021230021331300213,"-122.38357543945312, 47.60060732292069, -122.3822021484375, 47.6015333173869",47.60107,-122.38289,4,5,0.228818,0.057204,0.002518,0.101461
021230030203311000,"-122.178955078125, 47.66446249265729, -122.17758178710938, 47.66538735632655",47.66492,-122.17827,8,8,0.228776,0.028597,0.000682,0.070783
021230030202010300,"-122.3162841796875, 47.6903524814057, -122.31491088867188, 47.691276886267545",47.69081,-122.31560,7,7,0.228719,0.032674,0.013758,0.051027
021230030202323220,"-122.288818359375, 47.63670896254456, -122.28744506835938, 47.63763431783611",47.63717,-122.28813,7,7,0.228549,0.032650,0.002035,0.064256
021230030220303123,"-122.28195190429688, 47.59505101193037, -122.28057861328125, 47.595977104737685",47.59551,-122.28127,6,7,0.228468,0.038078,0.000593,0.067953
021230030223133122,"-122.1734619140625, 47.55057928124212, -122.17208862304688, 47.551506160840326",47.55104,-122.17278,7,7,0.228402,0.032629,0.004664,0.057312
021230030223130232,"-122.18719482421875, 47.554286701279565, -122.18582153320312, 47.55521351530768",47.55475,-122.18651,3,3,0.228381,0.076127,0.027499,0.134591
021230021331321130,"-122.36846923828125, 47.5885679033466, -122.36709594726562, 47.589494110887394",47.58903,-122.36778,5,5,0.228365,0.045673,0.008256,0.110010
021230030221131131,"-122.16934204101562, 47.61819841513311, -122.16796875, 47.619124098197325",47.61866,-122.16866,4,4,0.228278,0.057070,0.009067,0.103819
021230030223101000,"-122.200927734375, 47.57559927673142, -122.19955444335938, 47.576525713746214",47.57606,-122.20024,3,3,0.228235,0.076078,0.036141,0.117099
021230021333120331,"-122.37808227539062, 47.55521351530768, -122.376708984375, 47.556140312943384",47.55568,-122.37740,7,9,0.228180,0.032597,0.015033,0.044342
021230021331322011,"-122.38357543945312, 47.58301031389572, -122.3822021484375, 47.583936619781355",47.58347,-122.38289,7,8,0.228176,0.032597,0.012059,0.059488
021230030203231120,"-122.2174072265625, 47.647812144437914, -122.21603393554688, 47.64873730307524",47.64827,-122.21672,3,3,0.228044,0.076015,0.002047,0.163688
021230030222310120,"-122.2723388671875, 47.54409066505799, -122.27096557617188, 47.5450176594057",47.54455,-122.27165,6,6,0.228011,0.038002,0.000375,0.131099
021230030221232300,"-122.2283935546875, 47.5793049264429, -122.22702026367188, 47.580231297892745",47.57977,-122.22771,4,4,0.227952,0.056988,0.000572,0.195781
021230030221321110,"-122.19268798828125, 47.59042030203754, -122.19131469726562, 47.5913464767971",47.59088,-122.19200,6,6,0.227629,0.037938,0.007989,0.063991
021230030223211131,"-122.21328735351562, 47.54409066505799, -122.2119140625, 47.5450176594057",47.54455,-122.21260,6,6,0.227571,0.037929,0.018066,0.063117
021230021331333312,"-122.34649658203125, 47.57837853860191, -122.34512329101562, 47.5793049264429",47.57884,-122.34581,7,7,0.227547,0.032507,0.001673,0.070008
021230030220321211,"-122.28469848632812, 47.586715439092906, -122.2833251953125, 47.58764167941512",47.58718,-122.28401,7,7,0.227391,0.032484,0.005287,0.115855
021230030212000201,"-122.16659545898438, 47.6903524814057, -122.16522216796875, 47.691276886267545",47.69081,-122.16591,5,5,0.227339,0.045468,0.003842,0.140806
021230030220322123,"-122.29293823242188, 47.580231297892745, -122.29156494140625, 47.58115765295146",47.58069,-122.29225,7,7,0.227268,0.032467,0.008504,0.053377
021230030221321102,"-122.1954345703125, 47.589494110887394, -122.19406127929688, 47.59042030203754",47.58996,-122.19475,6,7,0.227259,0.037877,0.007528,0.083094
021230030202331212,"-122.26409912109375, 47.64503657020023, -122.26272583007812, 47.645961778000455",47.64550,-122.26341,5,6,0.227175,0.045435,0.006396,0.086968
021230030230022000,"-122.16796875, 47.61264397257417, -122.16659545898438, 47.61356975397396",47.61311,-122.16728,7,7,0.227084,0.032441,0.012918,0.042614
021230030221103020,"-122.200927734375, 47.62560342075481, -122.19955444335938, 47.62652897270761",47.62607,-122.20024,7,8,0.227081,0.032440,0.009021,0.059579
021230030203222113,"-122.24624633789062, 47.64133557512158, -122.244873046875, 47.642260848473",47.64180,-122.24556,5,5,0.227023,0.045405,0.001275,0.085551
021230030220321300,"-122.2833251953125, 47.586715439092906, -122.28195190429688, 47.58764167941512",47.58718,-122.28264,5,6,0.226939,0.045388,0.014036,0.106807
021230030202320020,"-122.2998046875, 47.647812144437914, -122.29843139648438, 47.64873730307524",47.64827,-122.29912,6,6,0.226930,0.037822,0.020905,0.076980
021230030230220003,"-122.16659545898438, 47.589494110887394, -122.16522216796875, 47.59042030203754",47.58996,-122.16591,5,5,0.226912,0.045382,0.035604,0.055003
021230030202101233,"-122.28469848632812, 47.68757916850813, -122.2833251953125, 47.68850362252605",47.68804,-122.28401,6,6,0.226907,0.037818,0.008860,0.093763
021230030223013230,"-122.22015380859375, 47.56262743740991, -122.21878051757812, 47.563554103908075",47.56309,-122.21947,4,4,0.226895,0.056724,0.024506,0.122181
021230030202220201,"-122.34237670898438, 47.645961778000455, -122.34100341796875, 47.646886969412996",47.64642,-122.34169,4,4,0.226836,0.056709,0.020567,0.080716
021230030202321121,"-122.28195190429688, 47.647812144437914, -122.28057861328125, 47.64873730307524",47.64827,-122.28127,3,4,0.226795,0.075598,0.031190,0.137216
021230030223030033,"-122.22976684570312, 47.55799385903776, -122.2283935546875, 47.55892060749653",47.55846,-122.22908,5,7,0.226728,0.045346,0.012508,0.095064
021230030221031232,"-122.22015380859375, 47.61356975397396, -122.21878051757812, 47.61449551898437",47.61403,-122.21947,1,2,0.226687,0.226687,0.226687,0.226687
021230030221010012,"-122.23114013671875, 47.63393279834071, -122.22976684570312, 47.63485820279691",47.63440,-122.23045,6,6,0.226684,0.037781,0.001798,0.112738
021230021331331111,"-122.34512329101562, 47.59042030203754, -122.34375, 47.5913464767971",47.59088,-122.34444,4,4,0.226621,0.056655,0.007401,0.089700
021230030223103213,"-122.19680786132812, 47.563554103908075, -122.1954345703125, 47.564480754014255",47.56402,-122.19612,3,4,0.226571,0.075524,0.045652,0.095121
021230021331313302,"-122.3492431640625, 47.59319877714463, -122.34786987304688, 47.5941249027327",47.59366,-122.34856,3,4,0.226378,0.075459,0.011398,0.116317
021230021331332121,"-122.35885620117188, 47.58115765295146, -122.35748291015625, 47.5820839916191",47.58162,-122.35817,4,4,0.226354,0.056588,0.016729,0.102232
021230030221111113,"-122.16934204101562, 47.63393279834071, -122.16796875, 47.63485820279691",47.63440,-122.16866,3,4,0.226161,0.075387,0.000946,0.152555
021230030223100302,"-122.2064208984375, 47.57096684578611, -122.20504760742188, 47.57189336475818",47.57143,-122.20573,6,6,0.226135,0.037689,0.009362,0.075330
021230030221132333,"-122.18032836914062, 47.60616304386873, -122.178955078125, 47.60708893999558",47.60663,-122.17964,3,3,0.226102,0.075367,0.018074,0.189086
021230030221202202,"-122.255859375, 47.59319877714463, -122.25448608398438, 47.5941249027327",47.59366,-122.25517,4,4,0.226080,0.056520,0.026539,0.098464
021230021333300122,"-122.3822021484375, 47.54316365431732, -122.38082885742188, 47.54409066505799",47.54363,-122.38152,7,7,0.225987,0.032284,0.007530,0.088091
021230030222111030,"-122.26409912109375, 47.57374635352771, -122.26272583007812, 47.574672823325265",47.57421,-122.26341,1,1,0.225950,0.225950,0.225950,0.225950
021230030222031311,"-122.30117797851562, 47.557067094186735, -122.2998046875, 47.55799385903776",47.55753,-122.30049,3,3,0.225907,0.075302,0.002947,0.188588
021230030220232012,"-122.31903076171875, 47.5820839916191, -122.31765747070312, 47.58301031389572",47.58255,-122.31834,7,7,0.225856,0.032265,0.006609,0.100151
021230021331310213,"-122.36160278320312, 47.60060732292069, -122.3602294921875, 47.6015333173869",47.60107,-122.36092,5,5,0.225726,0.045145,0.010529,0.087061
021230030202303332,"-122.28057861328125, 47.65058757118734, -122.27920532226562, 47.651512680662215",47.65105,-122.27989,4,4,0.225678,0.056420,0.002026,0.158095
021230030222013013,"-122.30667114257812, 47.5672606059814, -122.3052978515625, 47.56818719052014",47.56772,-122.30598,5,6,0.225639,0.045128,0.010665,0.083912
021230030223123012,"-122.19818115234375, 47.552433024045946, -122.19680786132812, 47.55335987085901",47.55290,-122.19749,5,5,0.225590,0.045118,0.010957,0.110114
021230030221103012,"-122.19818115234375, 47.62652897270761, -122.19680786132812, 47.627454508271704",47.62699,-122.19749,1,2,0.225580,0.225580,0.225580,0.225580
021230030223130120,"-122.1844482421875, 47.55892060749653, -122.18307495117188, 47.559847339563085",47.55938,-122.18376,6,6,0.225501,0.037583,0.011546,0.068441
021230030202023221,"-122.33139038085938, 47.66631220360915, -122.33001708984375, 47.667237034505156",47.66677,-122.33070,4,4,0.225479,0.056370,0.012084,0.134566
021230030223122321,"-122.20504760742188, 47.54779854409145, -122.20367431640625, 47.54872547286773",47.54826,-122.20436,2,2,0.225448,0.112724,0.077182,0.148266
021230030203122032,"-122.20916748046875, 47.669086647137576, -122.20779418945312, 47.67001142887408",47.66955,-122.20848,4,4,0.225391,0.056348,0.026044,0.112868
021230030212222000,"-122.16796875, 47.642260848473, -122.16659545898438, 47.64318610543656",47.64272,-122.16728,7,8,0.225105,0.032158,0.000498,0.077705
021230030202131110,"-122.25860595703125, 47.67925834499531, -122.25723266601562, 47.680182946484145",47.67972,-122.25792,4,5,0.225080,0.056270,0.016316,0.101204
021230030203220310,"-122.24761962890625, 47.645961778000455, -122.24624633789062, 47.646886969412996",47.64642,-122.24693,4,4,0.224979,0.056245,0.002084,0.130935
021230030202230112,"-122.31353759765625, 47.64873730307524, -122.31216430664062, 47.64966244532502",47.64920,-122.31285,5,5,0.224919,0.044984,0.015884,0.104182
021230030203303020,"-122.200927734375, 47.65521295468833, -122.19955444335938, 47.65613798222677",47.65568,-122.20024,4,5,0.224918,0.056229,0.035946,0.098380
021230030221321321,"-122.19406127929688, 47.584862909276076, -122.19268798828125, 47.585789182379905",47.58533,-122.19337,5,5,0.224845,0.044969,0.003823,0.152880
021230030221300121,"-122.20504760742188, 47.603385257149334, -122.20367431640625, 47.60431120244565",47.60385,-122.20436,5,5,0.224838,0.044968,0.010549,0.124217
021230030221320123,"-122.20504760742188, 47.58764167941512, -122.20367431640625, 47.5885679033466",47.58810,-122.20436,4,5,0.224808,0.056202,0.014124,0.083419
021230030221213303,"-122.21603393554688, 47.59319877714463, -122.21466064453125, 47.5941249027327",47.59366,-122.21535,1,2,0.224789,0.224789,0.224789,0.224789
021230030202111200,"-122.266845703125, 47.6903524814057, -122.26547241210938, 47.691276886267545",47.69081,-122.26616,4,5,0.224667,0.056167,0.016478,0.091632
021230021331332322,"-122.3602294921875, 47.576525713746214, -122.35885620117188, 47.577452134369686",47.57699,-122.35954,4,5,0.224645,0.056161,0.024387,0.079442
021230030202302223,"-122.29843139648438, 47.65058757118734, -122.29705810546875, 47.651512680662215",47.65105,-122.29774,6,7,0.224606,0.037434,0.014472,0.067305
021230030203122223,"-122.21054077148438, 47.66538735632655, -122.20916748046875, 47.66631220360915",47.66585,-122.20985,3,3,0.224553,0.074851,0.025965,0.127148
021230030221031113,"-122.21328735351562, 47.619124098197325, -122.2119140625, 47.62004976487242",47.61959,-122.21260,4,5,0.224404,0.056101,0.013177,0.141140
021230030221030210,"-122.23114013671875, 47.616346999837226, -122.22976684570312, 47.61727271567976",47.61681,-122.23045,4,6,0.224366,0.056092,0.035524,0.097226
021230030222103322,"-122.2833251953125, 47.56170075451973, -122.28195190429688, 47.56262743740991",47.56216,-122.28264,5,6,0.224347,0.044869,0.020901,0.114649
021230030203112131,"-122.18032836914062, 47.68480570814143, -122.178955078125, 47.68573021131588",47.68527,-122.17964,4,4,0.224308,0.056077,0.024728,0.098061
021230021331300300,"-122.3822021484375, 47.6015333173869, -122.38082885742188, 47.6024592954631",47.60200,-122.38152,5,6,0.224263,0.044853,0.013633,0.082039
021230021331320330,"-122.37945556640625, 47.584862909276076, -122.37808227539062, 47.585789182379905",47.58533,-122.37877,6,6,0.224111,0.037352,0.015353,0.076179
021230021331330003,"-122.36434936523438, 47.589494110887394, -122.36297607421875, 47.59042030203754",47.58996,-122.36366,4,4,0.224080,0.056020,0.029755,0.119691
021230021333131331,"-122.34512329101562, 47.55521351530768, -122.34375, 47.556140312943384",47.55568,-122.34444,2,4,0.223925,0.111962,0.026188,0.197737
